semantic_id,tune_id,signed_pdg,component,quantity,unit,value_hex,status,uncertainty_status
6bf10679bb89b6cdaad0ff503e0e5729165910cdc0641ca6ea1408b1b2b6fc2f,CLOSEPACKING,-5142,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.e700000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
b97183b95ce7878ebf3926f4a567f1da56201e4ff5d1e0e59913630e846f12bf,JUNCTIONS,-5142,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.f1e0000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
69229a452af43bb195047ff897557f630a98c9efa173f813c125772768f8a1cd,MONASH,-5142,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
85ef128bf229a05b38b407c74612b8d2c9eeeccd2cc6d651671eaf78b8d910e8,CLOSEPACKING,-5142,charm_plus_anticharm_constituent_count,raw_count,count,0x1.e700000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
71b857ecec145a8d1c6922574897a5cd2a153fbe541a79a526ad6a635953db30,JUNCTIONS,-5142,charm_plus_anticharm_constituent_count,raw_count,count,0x1.f1e0000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
0ca5f9c432de5359c2ca2e49a2cbbee9e6fd375985edbc786cd23ed24ced8e38,MONASH,-5142,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
20b3d900248b4ba992c39103b25f1062534b77d9edb79e07aafd9aea4595c189,CLOSEPACKING,-5142,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.e700000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
d62dd768b56157112ad02e09813701d0bfdc8c323f000e1ce70124f005c65d0e,JUNCTIONS,-5142,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x1.f1e0000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
d4b6efbf8e21ba5be6deaa8cf6447fe14dbdf577e2fb20547d3167033c00644c,MONASH,-5142,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
7e5500a41e9021996ce33a5c63b82c42544899785749dc0653aee670118b597c,CLOSEPACKING,-5142,hadron_count,normalized_yield,per_event,0x1.46d1f68252d61p-15,AVAILABLE,AVAILABLE
abbd42f6e3c55da95f717718ea1175908fdcd28d41bdbe4f1f71bfaaf8baffe7,JUNCTIONS,-5142,hadron_count,normalized_yield,per_event,0x1.4e1e46113155cp-15,AVAILABLE,AVAILABLE
81b2a583c86d096ecc9c73fc38a0bd11bb183cdbae51f5d852be5ad95828ef2a,MONASH,-5142,hadron_count,normalized_yield,per_event,0x0.0p+0,AVAILABLE,AVAILABLE_ZERO_DISPERSION
79a31d6789294048cddbded6a8b96902f71022d2fec6aeb80334003c398386b8,CLOSEPACKING,-5142,hadron_count,raw_count,count,0x1.e700000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
120a4e5b743a7107dd4a59d2781fb48d8592d927d06522bff30566c7cd48935c,JUNCTIONS,-5142,hadron_count,raw_count,count,0x1.f1e0000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
2365715eda289fe13db58d400e0c37e08bae223e23a4dfcaf4720e5714bbd7d4,MONASH,-5142,hadron_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
ad75b18eeacea57c4c3132ec654c3bcb7c1a4163fe197c9cd7a5d54da34ed2a0,CLOSEPACKING,-5142,hadron_count,raw_weighted_sum,weighted_count,0x1.e700000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
7da81469e230a74ce8994af598c8793c36bd199bc39ea2d5ef1a5ed5224daee0,JUNCTIONS,-5142,hadron_count,raw_weighted_sum,weighted_count,0x1.f1e0000000000p+11,AVAILABLE,WITHHELD_UNCERTAINTY
47d6cdd9e70a28a39c241f79f249c963128eee397b57a78efcc18a327f554cfc,MONASH,-5142,hadron_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
ebf880364bfbe570f2a2450b211e2fc182c6ad4a7dac2b5db6f9204343bc6fce,CLOSEPACKING,-521,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.4141f00000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
5279274ef4f8ca3f6190e76a13187e63d1ec3f7abc6b800a223688e5811a7d91,JUNCTIONS,-521,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.478f600000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
cd00797d1e520108d83842bc8ed4a77444c85f2e70a948e568ba0ae81f4d4d22,MONASH,-521,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.c227700000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
ad899076c2ff1c291d4bfad94c7d964f7e399846272a5650a672789cc19a296d,CLOSEPACKING,-521,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.4141f00000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
a823654640aaae07673dea1a550d4337b2830f6eea01ff269596c704d1ad9bd2,JUNCTIONS,-521,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.478f600000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
02ebf0dfcb6f20168517e9be664b6fbab993981ba38a4160d33663bfce0544d1,MONASH,-521,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.c227700000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
3c0ab3a19b4de3419e37a0488c50b343fbf5fec3ec8c871edc1c34e09b4b2057,CLOSEPACKING,-521,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
38f6c6678e5f02cb3c777c8ed5afdfffc355cd918b71a6927e5d1af47c58ad7d,JUNCTIONS,-521,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
553ac3b4f129cefe72de72641fdf344f4584b88e0c5a3ba15cd3cea9cb5291f6,MONASH,-521,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
64d9c8eab7484a6e1e088f37f5c626e5cd5b33cd05a2170f415e7c4b44fa8e66,CLOSEPACKING,-521,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
a84c8312c241b04816fcc5618408ff70cde2ccc409b6be21b520a95f20336111,JUNCTIONS,-521,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
7e290497e85bf1b8302d6a30ad91280e2f520caafc6a8df0e35f539c1cfe055f,MONASH,-521,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
50e20f0d61a59c4dd0353b156e546f07e2ddbfd8954e57e1e77809d51bc54e14,CLOSEPACKING,-521,hadron_count,normalized_yield,per_event,0x1.af2f428dc4236p-7,AVAILABLE,AVAILABLE
2f51e364066275478361d7703f10a1f69f9117b234a5912ed62a2e56f1259995,JUNCTIONS,-521,hadron_count,normalized_yield,per_event,0x1.b7a4c7751f10ep-7,AVAILABLE,AVAILABLE
0272e8f49d67fe88b7749446d40de41c3e9215b1005f1ce2da56b8efc3718fbd,MONASH,-521,hadron_count,normalized_yield,per_event,0x1.2e17e09c6276cp-6,AVAILABLE,AVAILABLE
69116a275d90201b4d12422f65e1cd298f2026f7051daf496694e8aa3ba01828,CLOSEPACKING,-521,hadron_count,raw_count,count,0x1.4141f00000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
77a6e323022e0d094c9c698c8c9f75a87a6e9cc4e68b823974820b529d0f9f9e,JUNCTIONS,-521,hadron_count,raw_count,count,0x1.478f600000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
eb51b3fa547a73d6a68a5c48938c40f37b4a6e8c48b6935017a212ba7a5c2d88,MONASH,-521,hadron_count,raw_count,count,0x1.c227700000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
28cd36810725deb52ff3bb1dada29c0f7395d0aee491b8483889aa6327e4782e,CLOSEPACKING,-521,hadron_count,raw_weighted_sum,weighted_count,0x1.4141f00000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
fb9b57dd2e1b7a43f834216c17a44a32b05e9004d17056f2c5fa0140766ab4e0,JUNCTIONS,-521,hadron_count,raw_weighted_sum,weighted_count,0x1.478f600000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
286f015f9c1f6d124efd7b1d6efd71035823a2e4a3c06d44734a726e619d2cf7,MONASH,-521,hadron_count,raw_weighted_sum,weighted_count,0x1.c227700000000p+20,AVAILABLE,WITHHELD_UNCERTAINTY
2aefd0d435e9baa93dba952b11ffd35db2b710de1daa9cc2bcc7c8983ede6235,CLOSEPACKING,-5212,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.09b6c00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
3078d00401de2e64ee9edbce418a62e1bb0305994fee4d03241264074b089527,JUNCTIONS,-5212,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.c860400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
fb991583231c01ce35bc0b4c6551622ae1301c53ab661b73c5f1def56623d690,MONASH,-5212,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.3d9c000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
443a8823d8f248e042a3449f7aee3b7a9fda0476a08619b46fc6bcaeb13fb75f,CLOSEPACKING,-5212,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.09b6c00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
c93e3789733f76a76e6ab2593843f3876679393d393f41870ff5df49b30f3a20,JUNCTIONS,-5212,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.c860400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
a06070b1b75ca4899564b19dcf4083c96caec1aa5fecdb1fa39927d9ed1837fb,MONASH,-5212,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.3d9c000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
a43474c6ff837abe7607c1bdf79ba312340e81711da297c28364a908b84692aa,CLOSEPACKING,-5212,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
efd9e439d6fa56822b5112b6b8da30949a5a5a7ffbcc240819568d7d17623757,JUNCTIONS,-5212,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
ee67c5aa035e422c751c1ac9c9361dda1f73dbb61e021d8f37d8a487d7fc1b43,MONASH,-5212,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
11723524ecfca77b529356ab130b433f3b4d88c85b73b698034b225a9d2c68d3,CLOSEPACKING,-5212,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
aa3568347a8f8f135e0440ecb65d4947dd8abd49ad05fef86d2e80a8febdecd6,JUNCTIONS,-5212,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
d35df6d9851fbcbfd3243499df5d76d2aa217a66dcabd9c2dee6889e2c4a558f,MONASH,-5212,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
88acda47fd64126849b035c40318eb4033ced4324af478603e2670e3111936b4,CLOSEPACKING,-5212,hadron_count,normalized_yield,per_event,0x1.64a296ee43950p-8,AVAILABLE,AVAILABLE
dc46b9e35a66b0b64598caf58f795f5b33dc047e940e2d7e69f5191e699964f0,JUNCTIONS,-5212,hadron_count,normalized_yield,per_event,0x1.3244cbb6f8244p-7,AVAILABLE,AVAILABLE
97423c963491a3de7891a96afc462d619d701eb334821a9d071da2841e32a506,MONASH,-5212,hadron_count,normalized_yield,per_event,0x1.aa49c0127f339p-13,AVAILABLE,AVAILABLE
359f70b87a2dad0f25546c431cd5c238c6064052fc4e7357f6549b8b7a79f3b0,CLOSEPACKING,-5212,hadron_count,raw_count,count,0x1.09b6c00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
35fdf5e6611aefeac8b33df72567cbfc9e54d1d558d01d318bc9a4299613bfba,JUNCTIONS,-5212,hadron_count,raw_count,count,0x1.c860400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
c95d2d38af47dd67ae4766e86ef4c63e713b456529d8727a6b235c77e7e74bc5,MONASH,-5212,hadron_count,raw_count,count,0x1.3d9c000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
f52561b382aeb308ec23abafd7f64a19a8810a03d2039773812a01c040169767,CLOSEPACKING,-5212,hadron_count,raw_weighted_sum,weighted_count,0x1.09b6c00000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
04de5027924519a100558f0065c88a0f4b4c5e5c0dc54442c35bc34b0d524b2e,JUNCTIONS,-5212,hadron_count,raw_weighted_sum,weighted_count,0x1.c860400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
5f588dbfb471cd507381cb9acb119132d1c64dc711f2183b7115c8bc169c36dd,MONASH,-5212,hadron_count,raw_weighted_sum,weighted_count,0x1.3d9c000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
bfae9d287a9b53e2082502769681f7ad884ca9633e286213663ea74f6022e03d,CLOSEPACKING,-5214,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.080e400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
54c2133dd742ed1dcd57610f276d67419f1a2f6b387283b49560c80ce66b3ea8,JUNCTIONS,-5214,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.eff5000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
19872c4eeebc8c2d046b3b3897ac606bb5442428f80ffd5c4a8f838714c239f9,MONASH,-5214,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.3c5a000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
035a1ab5b801dcc0a12565ebb7b353dfdef71f68f12e60e5d980ab269a87b137,CLOSEPACKING,-5214,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.080e400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
78c45719839368243545e36f617d6586c3cb4d68e1764ed06f62626758c671a1,JUNCTIONS,-5214,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.eff5000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
cf049ff9b31f3196d1e769c7123a01548eb3a920a0742a73f5b823274a0a987e,MONASH,-5214,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.3c5a000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
0f9eeffd568edad135e481b5d1814b67abd4372d653097fb3b38aeb3e1a59b8e,CLOSEPACKING,-5214,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
d62356069f1b92d716ae724e96974fb7f2ad354e40fbafa56d101372bdd15315,JUNCTIONS,-5214,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
ae2316a4bd4da33346250bff137049cbd1894fe4c9b6a11e7bb722e433e20899,MONASH,-5214,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
446529442fdfd1c04e38fab2532d2583759a2af1eb3239e7042b11312078205c,CLOSEPACKING,-5214,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
19c0692ab95597f2ed88ca28a83ef5c09ac87861a28d8c84c3fd0e6926c06ef1,JUNCTIONS,-5214,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
e37d82a92208e16e2d2b27a0dfe2ef1629ad92b41478faeb26342e8c81afb01c,MONASH,-5214,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
0fc5dae360f989219c65d86d971c51f1855db6de803fdb1e989c6e317eb4914e,CLOSEPACKING,-5214,hadron_count,normalized_yield,per_event,0x1.6268d5d7627cfp-8,AVAILABLE,AVAILABLE
b8393305448df28cfa63486a7d01e1bfe01678d9f9beac5bc398fb101147f473,JUNCTIONS,-5214,hadron_count,normalized_yield,per_event,0x1.4cd4c4e8d2bcdp-10,AVAILABLE,AVAILABLE
9a2bc989cf299b69fb1c912cee6f208ef47964098bfe9ec29afe25c0068322c5,MONASH,-5214,hadron_count,normalized_yield,per_event,0x1.a89991b6f7229p-12,AVAILABLE,AVAILABLE
33d7d788fc171f9b0c1ba3e90b29c0042495c0a0c837fcc903c397e159b0ae0b,CLOSEPACKING,-5214,hadron_count,raw_count,count,0x1.080e400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
01fd6301e53532b16b93d18d3faf2d54c2a6941dd318d1474ec70b0062069de8,JUNCTIONS,-5214,hadron_count,raw_count,count,0x1.eff5000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
13cf45a5120dc605e12e695b9bd86534d64f6bef07055023615b61f48e270a3a,MONASH,-5214,hadron_count,raw_count,count,0x1.3c5a000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
52912cc544f9819db51f81016dbcc60b045e92a3bdbe56059338e4b28762022d,CLOSEPACKING,-5214,hadron_count,raw_weighted_sum,weighted_count,0x1.080e400000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
e5fc849a7422c872a44d35516d92c924b84cfad03077a7bc19676c7c815661fc,JUNCTIONS,-5214,hadron_count,raw_weighted_sum,weighted_count,0x1.eff5000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
49330e200abd70b1bd440f0d9824dc7ce37ba9aaaed0d75acc2eeabb80db2b5a,MONASH,-5214,hadron_count,raw_weighted_sum,weighted_count,0x1.3c5a000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
8120e3729d5dad448418dd367e3ffdef9cf38b81500169477e179157494220eb,CLOSEPACKING,-5222,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.c0d6400000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
ba016705bdc00ea251075b43013a46c09d258f1e4d9a34992d3a068bfd1533f4,JUNCTIONS,-5222,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.9947200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
0ab77e433fb9df0a62654ea8027ae38fa8d9eb9b77d247851b8442e7ebfd9845,MONASH,-5222,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.3f90000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
a675630dedc7170f45a37ad7ab091d3f0fc74ebbfaf428135ed694065c3c251e,CLOSEPACKING,-5222,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.c0d6400000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
a172b5099010f2e60fb201c89921de122060147751d03702a4265ffae083b271,JUNCTIONS,-5222,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.9947200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
2a6e7e0b3789f169e1933d9ded6065a6f63feba382750dc484d18df0c26dbfda,MONASH,-5222,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.3f90000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
84d595ad2fdd7c7c061da5d4604d2663987acf053fb4e6800127a955a6f3794a,CLOSEPACKING,-5222,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
928836a4f4721cc465603f3e67e3531ca9956831f68098d30d934e31542fecc5,JUNCTIONS,-5222,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
a65b0d204a6be0a879461c209a38d29d97145e9c513c27dcebb2c8e542e475ec,MONASH,-5222,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
872afad9584b01b5c72a650ef76da8c8cb8963f327cd52d747b80ec1a32d6468,CLOSEPACKING,-5222,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
eac6e982f53739ac6d0da031079a90e457916c51a76563294c4223a7f36bb4c9,JUNCTIONS,-5222,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
665f3c804b4f7ebff7c40b299e03a1a79e8c187d3d9ff60f534fa4953b573b69,MONASH,-5222,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
623975d07ec6f1b6413fa2ad52dac270cd30b100dc8369451aa1bdd831914549,CLOSEPACKING,-5222,hadron_count,normalized_yield,per_event,0x1.2d35983d4e143p-8,AVAILABLE,AVAILABLE
9747fb7a121b74cdd5ff5780eb29915e273a3f9358a7541c42a4145eef563777,JUNCTIONS,-5222,hadron_count,normalized_yield,per_event,0x1.12a96569913e3p-7,AVAILABLE,AVAILABLE
8b1b46dd8be0f926d86c7d5dca0db840d105ab1bf248efff8858fe8ef60377f5,MONASH,-5222,hadron_count,normalized_yield,per_event,0x1.ace8d6c39ba0bp-13,AVAILABLE,AVAILABLE
ff24033bb81f860dcbafa86310290769840faf4f2c95d93d23f5d25e85b31594,CLOSEPACKING,-5222,hadron_count,raw_count,count,0x1.c0d6400000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
ab81373357506764f5b978ee5418b00d07e397026b5d52d26ac1222e4013d31f,JUNCTIONS,-5222,hadron_count,raw_count,count,0x1.9947200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
a4277777f71265d6ec7e7f888326263e5c1260be504fa129896e9b52b180f9b3,MONASH,-5222,hadron_count,raw_count,count,0x1.3f90000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
395de93d0190a09511ad564d0ae8aeee610e85131333eb51b74e6637ada9fed8,CLOSEPACKING,-5222,hadron_count,raw_weighted_sum,weighted_count,0x1.c0d6400000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
7e9978f62a66aad93b8e2d0910c3d572c6c6cc97b96a7c1ea72d54174551fe26,JUNCTIONS,-5222,hadron_count,raw_weighted_sum,weighted_count,0x1.9947200000000p+19,AVAILABLE,WITHHELD_UNCERTAINTY
e92de647ef3e5c5f239d57dc941c204f994cbc6b49c2241e9b480153f756edb5,MONASH,-5222,hadron_count,raw_weighted_sum,weighted_count,0x1.3f90000000000p+14,AVAILABLE,WITHHELD_UNCERTAINTY
ea8fab024fa2b8ddafac8a9f05adaadee16e10f7c37883fb3a91f5ebe5653629,CLOSEPACKING,-5224,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.b56dc00000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
39c1afa9035329edab81f7aa1156c2cadbd6db3029a973b5f8a0872be79b2a53,JUNCTIONS,-5224,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.da3a000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
07e4e94cfdf0f31403d21c5e24aedb83e8fbed95ee895567266ceac32f921617,MONASH,-5224,beauty_plus_antibeauty_constituent_count,raw_count,count,0x1.3cc2000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
897e5a377bd9aba42f62f7f0922788f55fe209e9e603cf24d28d97b32a34005d,CLOSEPACKING,-5224,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.b56dc00000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
69a57701b7300463dabe734191e4d9a28962af15a6aca927c3d3274c1cd1028c,JUNCTIONS,-5224,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.da3a000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
f6dc884054a8d95431b2e540894e179935260b076297915d36da63db6e88b37b,MONASH,-5224,beauty_plus_antibeauty_constituent_count,raw_weighted_sum,weighted_count,0x1.3cc2000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
8366381050a37be49343cc04982dadcd629139086940bf77eb4637abc57aa4fc,CLOSEPACKING,-5224,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
d6c038b1cd388f1a037a9b0daf8a4b3fd6e95ff2ea9607fd8be3c49dbc5c06cf,JUNCTIONS,-5224,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
d3cc05bb7d0ccd94c366b0784d7abed11e88fec44f47b2a5966b9922ef2f02a2,MONASH,-5224,charm_plus_anticharm_constituent_count,raw_count,count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
14116faf0a393fc01857d2eab133466172217510d1bda65d60349a41e1f141d8,CLOSEPACKING,-5224,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
7e57c04ca2d4fce1a515dd3b2f220e642cf8117488018323cf01c57c44cdfbbc,JUNCTIONS,-5224,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
23ba1681c5d5d3c1584836807281935e788f4d6eb4b9de076551ee64a5dff110,MONASH,-5224,charm_plus_anticharm_constituent_count,raw_weighted_sum,weighted_count,0x0.0p+0,AVAILABLE,WITHHELD_UNCERTAINTY
e2b8e90b3a9e47f030c12d2f81a09791567df593623a7a28464edb9c5111b8ee,CLOSEPACKING,-5224,hadron_count,normalized_yield,per_event,0x1.258dae28f2bd7p-8,AVAILABLE,AVAILABLE
cab307e9b9f5ebc82320687c42a5d35b1fc0071bdc2ee8973f209f35d0526cbd,JUNCTIONS,-5224,hadron_count,normalized_yield,per_event,0x1.3e3f80c969151p-10,AVAILABLE,AVAILABLE
6d9b738d444e681fe4d9969decb3204d10d583bedb307d5f633cee08665b5433,MONASH,-5224,hadron_count,normalized_yield,per_event,0x1.a92527d7b55e2p-12,AVAILABLE,AVAILABLE
3e60eb53167d0aca95ffa2baf6a8b4b6c206cd90b516a527456c0a851bdc15b2,CLOSEPACKING,-5224,hadron_count,raw_count,count,0x1.b56dc00000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
c484ebff7df73f2aca637158521dd86c88a2d9b847cedd47f3ee3761c14cb87f,JUNCTIONS,-5224,hadron_count,raw_count,count,0x1.da3a000000000p+16,AVAILABLE,WITHHELD_UNCERTAINTY
53f53294231475e50241ecfd10c42064815eb58ab77dd69f4b65803a2e3d1941,MONASH,-5224,hadron_count,raw_count,count,0x1.3cc2000000000p+15,AVAILABLE,WITHHELD_UNCERTAINTY
79e3b17c959b39c52fefba5d4d646a7ad9a6adb2874067bd49487ffd7ef84f17,CLOSEPACKING,-5224,hadron_count,raw_weighted_sum,weighted_count,0x1.b56dc00000000p+18,AVAILABLE,WITHHELD_UNCERTAINTY
