semantic_id,center_status,uncertainty_status,reason_codes
7d88bbaacdf42db9e8bd78467bc7996e729e8b6eb21bb21dcb22336341542f71,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
d33f1f8c96c8dd03349fc3688c310e1c52470fb3191975f11956541a39158509,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
75bbd3ec5f6341636f18cbbedab6926a1b8a890f20992aefc6a1c803e2974543,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
30ea57de217cb6277f34878fe0fe73087024275238825a7d2ae47c333c22d33e,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
9afbbd2dd7d93c6c4ff8b3ee76483b8d0a3eb85c8ea3e0c8ae8808e3884b2fe3,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
4e1f67c584eb5bacbf49a8062a32acefd4c2138c3dfdac0d3453996430ddb0b4,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
730c593fd1775e1960a61744afda9dbbdf196acd168fb5c0115e069339caf2eb,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
f6eb2b0600366b0ace42ad8d734729f037fd51122c6de409beff9320928e538f,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
4af38787d37f403ec09ac37309c56072c891a4c762b13a74864f7ac1ac13157c,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
d020c5e45823ea8431752ebd0dd62b2d6cd07cfeefdc99a65a6c98313f6867dc,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
e74d8a3696baaf5161efefec04d3a5281aae6938771416f38ec8478fda41cba1,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
152f55691cb4160195b710210d6ee448b425a083952e420524d98b31b3ac5a08,UNSTABLE_DENOMINATOR,WITHHELD_UNCERTAINTY,"[""DENOMINATOR_STATISTICALLY_UNRESOLVED:REFERENCE_MONASH_RATIO_NUMERATOR""]"
