ordinal,category,category_name,total
40,5,kExcludedExcited,18.0
41,0,kCentralGround,11.0
42,5,kExcludedExcited,124.0
43,0,kCentralGround,61.0
44,5,kExcludedExcited,133.0
45,0,kCentralGround,56.0
47,0,kCentralGround,1086.0
48,5,kExcludedExcited,826.0
49,0,kCentralGround,397.0
50,5,kExcludedExcited,774.0
51,0,kCentralGround,433.0
53,0,kCentralGround,1042.0
54,0,kCentralGround,6058.0
55,5,kExcludedExcited,750.0
56,0,kCentralGround,361.0
64,5,kExcludedExcited,182.0
65,0,kCentralGround,93.0
66,5,kExcludedExcited,1183.0
67,0,kCentralGround,622.0
68,5,kExcludedExcited,1195.0
69,0,kCentralGround,627.0
70,0,kCentralGround,9758.0
71,5,kExcludedExcited,6885.0
72,0,kCentralGround,3580.0
73,5,kExcludedExcited,7091.0
74,0,kCentralGround,3503.0
75,0,kCentralGround,9815.0
77,0,kCentralGround,54421.0
78,5,kExcludedExcited,7140.0
79,0,kCentralGround,3556.0
81,4,kExcludedVector,151.0
82,0,kCentralGround,77.0
84,4,kExcludedVector,17851.0
85,0,kCentralGround,8331.0
87,4,kExcludedVector,78937.0
88,0,kCentralGround,36291.0
90,4,kExcludedVector,78932.0
91,0,kCentralGround,36045.0
93,4,kExcludedVector,106189.0
94,0,kCentralGround,122806.0
96,4,kExcludedVector,481088.0
97,0,kCentralGround,554704.0
99,4,kExcludedVector,482100.0
100,0,kCentralGround,553678.0
101,0,kCentralGround,555227.0
102,4,kExcludedVector,484859.0
104,0,kCentralGround,554664.0
105,4,kExcludedVector,484313.0
107,0,kCentralGround,122897.0
108,4,kExcludedVector,106753.0
110,0,kCentralGround,36047.0
111,4,kExcludedVector,78625.0
113,0,kCentralGround,36219.0
114,4,kExcludedVector,79455.0
116,0,kCentralGround,8068.0
117,4,kExcludedVector,17624.0
119,0,kCentralGround,78.0
120,4,kExcludedVector,160.0
122,0,kCentralGround,3885.0
123,5,kExcludedExcited,7331.0
124,0,kCentralGround,54606.0
126,0,kCentralGround,9862.0
127,0,kCentralGround,3792.0
128,5,kExcludedExcited,7336.0
129,0,kCentralGround,3774.0
130,5,kExcludedExcited,7464.0
131,0,kCentralGround,9974.0
132,0,kCentralGround,658.0
133,5,kExcludedExcited,1176.0
134,0,kCentralGround,684.0
135,5,kExcludedExcited,1236.0
136,0,kCentralGround,104.0
137,5,kExcludedExcited,207.0
145,0,kCentralGround,587.0
146,5,kExcludedExcited,938.0
147,0,kCentralGround,6168.0
148,0,kCentralGround,1131.0
150,0,kCentralGround,647.0
151,5,kExcludedExcited,983.0
152,0,kCentralGround,626.0
153,5,kExcludedExcited,940.0
154,0,kCentralGround,1143.0
156,0,kCentralGround,120.0
157,5,kExcludedExcited,166.0
158,0,kCentralGround,134.0
159,5,kExcludedExcited,180.0
160,0,kCentralGround,23.0
161,5,kExcludedExcited,31.0
163,5,kExcludedExcited,1.0
